deaths_0-5_circ,deaths_25+_circ,deaths_5-25_circ,Population_0-5,Population_25+,Population_5-25,STATEFP,COUNTYFP,mort_0-5_circ,mort_5-25_circ,mort_25+_circ,deaths_0-5_resp,deaths_25+_resp,deaths_5-25_resp,mort_0-5_resp,mort_5-25_resp,mort_25+_resp,deaths_0-5_all,deaths_25+_all,deaths_5-25_all,mort_0-5_all,mort_5-25_all,mort_25+_all,deaths_0-5_circ_est,deaths_25+_circ_est,deaths_5-25_circ_est,mort_0-5_circ_est,mort_5-25_circ_est,mort_25+_circ_est,deaths_0-5_resp_est,deaths_25+_resp_est,deaths_5-25_resp_est,mort_0-5_resp_est,mort_5-25_resp_est,mort_25+_resp_est,deaths_0-5_all_est,deaths_25+_all_est,deaths_5-25_all_est,mort_0-5_all_est,mort_5-25_all_est,mort_25+_all_est
,67.0,,917.0,9742.0,3357.0,29,39,,,0.006877,,10.0,,,,0.001026,,201.0,,,,0.020632,,67.0,,,,0.006877,,10.0,,,,0.001026,,201.0,,,,0.020632
,13.0,,467.0,5297.0,1752.0,29,41,,,0.002454,,,,,,,,78.0,,,,0.014725,,13.0,,,,0.002454,,,,,,,,78.0,,,,0.014725
,190.0,,5372.0,56499.0,22530.0,29,43,,,0.003363,,30.0,,,,0.000531,,580.0,,,,0.010266,,190.0,,,,0.003363,,30.0,,,,0.000531,,580.0,,,,0.010266
,12.0,,377.0,4711.0,1635.0,29,45,,,0.002547,,,,,,,,67.0,,,,0.014222,,12.0,,,,0.002547,,,,,,,,67.0,,,,0.014222
,469.0,,15693.0,161071.0,62321.0,29,47,,,0.002912,,180.0,,,,0.001118,12.0,1648.0,28.0,0.000765,0.000449,0.010232,,469.0,,,,0.002912,,180.0,,,,0.001118,12.0,1648.0,28.0,0.000765,0.000449,0.010232
,68.0,,1167.0,14218.0,5225.0,29,49,,,0.004783,,23.0,,,,0.001618,,227.0,,,,0.015966,,68.0,,,,0.004783,,23.0,,,,0.001618,,227.0,,,,0.015966
,191.0,,4622.0,52548.0,19461.0,29,51,,,0.003635,,103.0,,,,0.00196,,665.0,,,,0.012655,,191.0,,,,0.003635,,103.0,,,,0.00196,,665.0,,,,0.012655
,74.0,,975.0,12087.0,4650.0,29,53,,,0.006122,,,,,,,,197.0,,,,0.016299,,74.0,,,,0.006122,,,,,,,,197.0,,,,0.016299
,127.0,,1456.0,16841.0,6005.0,29,55,,,0.007541,,,,,,,,319.0,,,,0.018942,,127.0,,,,0.007541,,,,,,,,319.0,,,,0.018942
,11.0,,362.0,5494.0,1775.0,29,57,,,0.002002,,,,,,,,98.0,,,,0.017838,,11.0,,,,0.002002,,,,,,,,98.0,,,,0.017838
,47.0,,1012.0,11451.0,3985.0,29,59,,,0.004104,,,,,,,,189.0,,,,0.016505,,47.0,,,,0.004104,,,,,,,,189.0,,,,0.016505
,22.0,,538.0,5430.0,2241.0,29,61,,,0.004052,,,,,,,,90.0,,,,0.016575,,22.0,,,,0.004052,,,,,,,,90.0,,,,0.016575
,24.0,,525.0,9495.0,2593.0,29,63,,,0.002528,,10.0,,,,0.001053,,113.0,,,,0.011901,,24.0,,,,0.002528,,10.0,,,,0.001053,,113.0,,,,0.011901
,75.0,,928.0,10891.0,3568.0,29,65,,,0.006886,,,,,,,,203.0,,,,0.018639,,75.0,,,,0.006886,,,,,,,,203.0,,,,0.018639
,41.0,,744.0,9669.0,2945.0,29,67,,,0.00424,,11.0,,,,0.001138,,163.0,,,,0.016858,,41.0,,,,0.00424,,11.0,,,,0.001138,,163.0,,,,0.016858
,133.0,,2133.0,20290.0,8112.0,29,69,,,0.006555,,66.0,,,,0.003253,,410.0,,,,0.020207,,133.0,,,,0.006555,,66.0,,,,0.003253,,410.0,,,,0.020207
,321.0,,6223.0,70787.0,25828.0,29,71,,,0.004535,,119.0,,,,0.001681,12.0,1014.0,17.0,0.001928,0.000658,0.014325,,321.0,,,,0.004535,,119.0,,,,0.001681,12.0,1014.0,17.0,0.001928,0.000658,0.014325
,31.0,,757.0,10682.0,3369.0,29,73,,,0.002902,,11.0,,,,0.00103,,181.0,,,,0.016944,,31.0,,,,0.002902,,11.0,,,,0.00103,,181.0,,,,0.016944
,17.0,,477.0,4515.0,1669.0,29,75,,,0.003765,,13.0,,,,0.002879,,87.0,,,,0.019269,,17.0,,,,0.003765,,13.0,,,,0.002879,,87.0,,,,0.019269
,893.0,,17422.0,188544.0,82724.0,29,77,,,0.004736,,337.0,,,,0.001787,24.0,2811.0,31.0,0.001378,0.000375,0.014909,,893.0,,,,0.004736,,337.0,,,,0.001787,24.0,2811.0,31.0,0.001378,0.000375,0.014909
,40.0,,761.0,6875.0,2529.0,29,79,,,0.005818,,10.0,,,,0.001455,,121.0,,,,0.0176,,40.0,,,,0.005818,,10.0,,,,0.001455,,121.0,,,,0.0176
,32.0,,552.0,5862.0,2142.0,29,81,,,0.005459,,,,,,,,105.0,,,,0.017912,,32.0,,,,0.005459,,,,,,,,105.0,,,,0.017912
,98.0,,1277.0,15362.0,4955.0,29,83,,,0.006379,,22.0,,,,0.001432,,268.0,,,,0.017446,,98.0,,,,0.006379,,22.0,,,,0.001432,,268.0,,,,0.017446
,30.0,,408.0,7174.0,1687.0,29,85,,,0.004182,,,,,,,,146.0,,,,0.020351,,30.0,,,,0.004182,,,,,,,,146.0,,,,0.020351
,10.0,,222.0,3292.0,934.0,29,87,,,0.003038,,,,,,,,47.0,,,,0.014277,,10.0,,,,0.003038,,,,,,,,47.0,,,,0.014277
,15.0,,590.0,6595.0,2873.0,29,89,,,0.002274,,,,,,,,94.0,,,,0.014253,,15.0,,,,0.002274,,,,,,,,94.0,,,,0.014253
,154.0,,2540.0,27452.0,10218.0,29,91,,,0.00561,,54.0,,,,0.001967,,491.0,,,,0.017886,,154.0,,,,0.00561,,54.0,,,,0.001967,,491.0,,,,0.017886
,33.0,,474.0,7190.0,2358.0,29,93,,,0.00459,,10.0,,,,0.001391,,139.0,,,,0.019332,,33.0,,,,0.00459,,10.0,,,,0.001391,,139.0,,,,0.019332
,1807.0,,46810.0,467701.0,177290.0,29,95,,,0.003864,,587.0,,,,0.001255,84.0,5955.0,97.0,0.001794,0.000547,0.012732,,1807.0,,,,0.003864,,587.0,,,,0.001255,84.0,5955.0,97.0,0.001794,0.000547,0.012732
,397.0,,8307.0,77896.0,32908.0,29,97,,,0.005097,,134.0,,,,0.00172,12.0,1172.0,,0.001445,,0.015046,,397.0,,,,0.005097,,134.0,,,,0.00172,12.0,1172.0,,0.001445,,0.015046
,591.0,,13378.0,154413.0,56435.0,29,99,,,0.003827,,204.0,,,,0.001321,15.0,2011.0,30.0,0.001121,0.000532,0.013024,,591.0,,,,0.003827,,204.0,,,,0.001321,15.0,2011.0,30.0,0.001121,0.000532,0.013024
,141.0,,3412.0,31281.0,19249.0,29,101,,,0.004508,,67.0,,,,0.002142,,418.0,,,,0.013363,,141.0,,,,0.004508,,67.0,,,,0.002142,,418.0,,,,0.013363
,,,248.0,2700.0,986.0,29,103,,,,,,,,,,,26.0,,,,0.00963,,,,,,,,,,,,,,26.0,,,,0.00963
,98.0,,2349.0,24013.0,9128.0,29,105,,,0.004081,,79.0,,,,0.00329,,405.0,,,,0.016866,,98.0,,,,0.004081,,79.0,,,,0.00329,,405.0,,,,0.016866
,135.0,,1876.0,22502.0,8240.0,29,107,,,0.005999,,34.0,,,,0.001511,,371.0,,,,0.016487,,135.0,,,,0.005999,,34.0,,,,0.001511,,371.0,,,,0.016487
,124.0,,2456.0,25690.0,10235.0,29,109,,,0.004827,,46.0,,,,0.001791,,456.0,,,,0.01775,,124.0,,,,0.004827,,46.0,,,,0.001791,,456.0,,,,0.01775
,35.0,,579.0,6588.0,2967.0,29,111,,,0.005313,,,,,,,,113.0,,,,0.017152,,35.0,,,,0.005313,,,,,,,,113.0,,,,0.017152
,149.0,,3702.0,36541.0,15024.0,29,113,,,0.004078,,46.0,,,,0.001259,,486.0,,,,0.0133,,149.0,,,,0.004078,,46.0,,,,0.001259,,486.0,,,,0.0133
,57.0,,760.0,8321.0,3083.0,29,115,,,0.00685,,10.0,,,,0.001202,,156.0,,,,0.018748,,57.0,,,,0.00685,,10.0,,,,0.001202,,156.0,,,,0.018748
,40.0,,833.0,10896.0,3506.0,29,117,,,0.003671,,12.0,,,,0.001101,,193.0,,,,0.017713,,40.0,,,,0.003671,,12.0,,,,0.001101,,193.0,,,,0.017713
,61.0,,1513.0,14854.0,6253.0,29,119,,,0.004107,,11.0,,,,0.000741,,197.0,,,,0.013262,,61.0,,,,0.004107,,11.0,,,,0.000741,,197.0,,,,0.013262
,46.0,,888.0,10548.0,3734.0,29,121,,,0.004361,,24.0,,,,0.002275,,179.0,,,,0.01697,,46.0,,,,0.004361,,24.0,,,,0.002275,,179.0,,,,0.01697
,40.0,,733.0,8685.0,3025.0,29,123,,,0.004606,,,,,,,,152.0,,,,0.017501,,40.0,,,,0.004606,,,,,,,,152.0,,,,0.017501
,23.0,,424.0,6330.0,2104.0,29,125,,,0.003633,,,,,,,,96.0,,,,0.015166,,23.0,,,,0.003633,,,,,,,,96.0,,,,0.015166
,107.0,,1830.0,19539.0,7525.0,29,127,,,0.005476,,27.0,,,,0.001382,,326.0,,,,0.016685,,107.0,,,,0.005476,,27.0,,,,0.001382,,326.0,,,,0.016685
,,,218.0,2547.0,934.0,29,129,,,,,,,,,,,40.0,,,,0.015705,,,,,,,,,,,,,,40.0,,,,0.015705
,71.0,,1563.0,17360.0,6283.0,29,131,,,0.00409,,12.0,,,,0.000691,,253.0,,,,0.014574,,71.0,,,,0.00409,,12.0,,,,0.000691,,253.0,,,,0.014574
,45.0,,730.0,9728.0,3341.0,29,133,,,0.004626,,,,,,,,158.0,,,,0.016242,,45.0,,,,0.004626,,,,,,,,158.0,,,,0.016242
,42.0,,1073.0,10775.0,4170.0,29,135,,,0.003898,,,,,,,,138.0,,,,0.012807,,42.0,,,,0.003898,,,,,,,,138.0,,,,0.012807
,12.0,,457.0,6093.0,2008.0,29,137,,,0.001969,,,,,,,,97.0,,,,0.01592,,12.0,,,,0.001969,,,,,,,,97.0,,,,0.01592
,57.0,,665.0,8249.0,2706.0,29,139,,,0.00691,,,,,,,,156.0,,,,0.018911,,57.0,,,,0.00691,,,,,,,,156.0,,,,0.018911
,108.0,,1267.0,14385.0,4561.0,29,141,,,0.007508,,32.0,,,,0.002225,,323.0,,,,0.022454,,108.0,,,,0.007508,,32.0,,,,0.002225,,323.0,,,,0.022454
,71.0,,1134.0,12393.0,4388.0,29,143,,,0.005729,,21.0,,,,0.001695,,238.0,,,,0.019204,,71.0,,,,0.005729,,21.0,,,,0.001695,,238.0,,,,0.019204
,195.0,,3622.0,39651.0,15421.0,29,145,,,0.004918,,55.0,,,,0.001387,,627.0,,,,0.015813,,195.0,,,,0.004918,,55.0,,,,0.001387,,627.0,,,,0.015813
,47.0,,1042.0,12442.0,9186.0,29,147,,,0.003778,,,,,,,,169.0,,,,0.013583,,47.0,,,,0.003778,,,,,,,,169.0,,,,0.013583
,47.0,,692.0,7532.0,2565.0,29,149,,,0.00624,,,,,,,,132.0,,,,0.017525,,47.0,,,,0.00624,,,,,,,,132.0,,,,0.017525
,19.0,,746.0,9339.0,3579.0,29,151,,,0.002034,,,,,,,,112.0,,,,0.011993,,19.0,,,,0.002034,,,,,,,,112.0,,,,0.011993
,36.0,,421.0,6964.0,1852.0,29,153,,,0.005169,,,,,,,,114.0,,,,0.01637,,36.0,,,,0.005169,,,,,,,,114.0,,,,0.01637
,72.0,,1274.0,11140.0,4659.0,29,155,,,0.006463,,,,,,,,235.0,,,,0.021095,,72.0,,,,0.006463,,,,,,,,235.0,,,,0.021095
,66.0,,1132.0,13156.0,4997.0,29,157,,,0.005017,,10.0,,,,0.00076,,204.0,,,,0.015506,,66.0,,,,0.005017,,10.0,,,,0.00076,,204.0,,,,0.015506
,128.0,,2915.0,28096.0,11202.0,29,159,,,0.004556,,49.0,,,,0.001744,,418.0,,,,0.014878,,128.0,,,,0.004556,,49.0,,,,0.001744,,418.0,,,,0.014878
,136.0,,2544.0,27739.0,14325.0,29,161,,,0.004903,,53.0,,,,0.001911,,472.0,,,,0.017016,,136.0,,,,0.004903,,53.0,,,,0.001911,,472.0,,,,0.017016
,60.0,,1104.0,12814.0,4520.0,29,163,,,0.004682,,,,,,,,192.0,,,,0.014984,,60.0,,,,0.004682,,,,,,,,192.0,,,,0.014984
,185.0,,6040.0,66807.0,25462.0,29,165,,,0.002769,,83.0,,,,0.001242,,657.0,,,,0.009834,,185.0,,,,0.002769,,83.0,,,,0.001242,,657.0,,,,0.009834
,86.0,,1839.0,19966.0,9480.0,29,167,,,0.004307,,14.0,,,,0.000701,,309.0,,,,0.015476,,86.0,,,,0.004307,,14.0,,,,0.000701,,309.0,,,,0.015476
,68.0,,3584.0,28986.0,20084.0,29,169,,,0.002346,,26.0,,,,0.000897,,305.0,10.0,,0.000498,0.010522,,68.0,,,,0.002346,,26.0,,,,0.000897,,305.0,10.0,,0.000498,0.010522
,17.0,,300.0,3447.0,1106.0,29,171,,,0.004932,,,,,,,,75.0,,,,0.021758,,17.0,,,,0.004932,,,,,,,,75.0,,,,0.021758
,10.0,,503.0,7301.0,2420.0,29,173,,,0.00137,,,,,,,,93.0,,,,0.012738,,10.0,,,,0.00137,,,,,,,,93.0,,,,0.012738
,81.0,,1379.0,17230.0,6380.0,29,175,,,0.004701,,11.0,,,,0.000638,,287.0,,,,0.016657,,81.0,,,,0.004701,,11.0,,,,0.000638,,287.0,,,,0.016657
,66.0,,1259.0,15836.0,5659.0,29,177,,,0.004168,,39.0,,,,0.002463,,263.0,,,,0.016608,,66.0,,,,0.004168,,39.0,,,,0.002463,,263.0,,,,0.016608
,,,292.0,4748.0,1415.0,29,179,,,,,,,,,,,67.0,,,,0.014111,,,,,,,,,,,,,,67.0,,,,0.014111
,43.0,,907.0,9685.0,3225.0,29,181,,,0.00444,,,,,,,,152.0,,,,0.015694,,43.0,,,,0.00444,,,,,,,,152.0,,,,0.015694
,840.0,,23852.0,263994.0,103072.0,29,183,,,0.003182,,298.0,,,,0.001129,17.0,2785.0,34.0,0.000713,0.00033,0.010549,,840.0,,,,0.003182,,298.0,,,,0.001129,17.0,2785.0,34.0,0.000713,0.00033,0.010549
,30.0,,443.0,6891.0,1938.0,29,185,,,0.004354,,,,,,,,144.0,,,,0.020897,,30.0,,,,0.004354,,,,,,,,144.0,,,,0.020897
,38.0,,1063.0,12602.0,4365.0,29,186,,,0.003015,,,,,,,,184.0,,,,0.014601,,38.0,,,,0.003015,,,,,,,,184.0,,,,0.014601
,218.0,,3683.0,46879.0,16065.0,29,187,,,0.00465,,88.0,,,,0.001877,,736.0,,,,0.0157,,218.0,,,,0.00465,,88.0,,,,0.001877,,736.0,,,,0.0157
,3253.0,,58350.0,689521.0,250710.0,29,189,,,0.004718,,933.0,,,,0.001353,85.0,9792.0,131.0,0.001457,0.000523,0.014201,,3253.0,,,,0.004718,,933.0,,,,0.001353,85.0,9792.0,131.0,0.001457,0.000523,0.014201
,62.0,,1450.0,15045.0,6485.0,29,195,,,0.004121,,15.0,,,,0.000997,,246.0,,,,0.016351,,62.0,,,,0.004121,,15.0,,,,0.000997,,246.0,,,,0.016351
,,,323.0,2876.0,1195.0,29,197,,,,,,,,,,,27.0,,,,0.009388,,,,,,,,,,,,,,27.0,,,,0.009388
,11.0,,412.0,3110.0,1410.0,29,199,,,0.003537,,,,,,,,56.0,,,,0.018006,,11.0,,,,0.003537,,,,,,,,56.0,,,,0.018006
,135.0,,2468.0,26343.0,9934.0,29,201,,,0.005125,,64.0,,,,0.002429,,450.0,,,,0.017082,,135.0,,,,0.005125,,64.0,,,,0.002429,,450.0,,,,0.017082
,11.0,,412.0,5785.0,1971.0,29,203,,,0.001901,,,,,,,,80.0,,,,0.013829,,11.0,,,,0.001901,,,,,,,,80.0,,,,0.013829
,12.0,,377.0,4195.0,1510.0,29,205,,,0.002861,,,,,,,,73.0,,,,0.017402,,12.0,,,,0.002861,,,,,,,,73.0,,,,0.017402
,129.0,,1790.0,20766.0,7032.0,29,207,,,0.006212,,66.0,,,,0.003178,,363.0,,,,0.01748,,129.0,,,,0.006212,,66.0,,,,0.003178,,363.0,,,,0.01748
,139.0,,1265.0,23858.0,5924.0,29,209,,,0.005826,,29.0,,,,0.001216,,377.0,,,,0.015802,,139.0,,,,0.005826,,29.0,,,,0.001216,,377.0,,,,0.015802
,,,389.0,4384.0,1489.0,29,211,,,,,,,,,,,47.0,,,,0.010721,,,,,,,,,,,,,,47.0,,,,0.010721
,225.0,,3130.0,37560.0,14045.0,29,213,,,0.00599,,61.0,,,,0.001624,,577.0,,,,0.015362,,225.0,,,,0.00599,,61.0,,,,0.001624,,577.0,,,,0.015362
,88.0,,1449.0,18201.0,6125.0,29,215,,,0.004835,,25.0,,,,0.001374,,283.0,,,,0.015549,,88.0,,,,0.004835,,25.0,,,,0.001374,,283.0,,,,0.015549
,73.0,,1314.0,13858.0,5551.0,29,217,,,0.005268,,,,,,,,218.0,,,,0.015731,,73.0,,,,0.005268,,,,,,,,218.0,,,,0.015731
,104.0,,2162.0,23147.0,8493.0,29,219,,,0.004493,,23.0,,,,0.000994,,271.0,,,,0.011708,,104.0,,,,0.004493,,23.0,,,,0.000994,,271.0,,,,0.011708
,124.0,,1452.0,17302.0,6085.0,29,221,,,0.007167,,22.0,,,,0.001272,,289.0,,,,0.016703,,124.0,,,,0.007167,,22.0,,,,0.001272,,289.0,,,,0.016703
,33.0,,705.0,9618.0,2816.0,29,223,,,0.003431,,24.0,,,,0.002495,,169.0,,,,0.017571,,33.0,,,,0.003431,,24.0,,,,0.002495,,169.0,,,,0.017571
,107.0,,2787.0,24763.0,10556.0,29,225,,,0.004321,,11.0,,,,0.000444,,314.0,,,,0.01268,,107.0,,,,0.004321,,11.0,,,,0.000444,,314.0,,,,0.01268
,,,114.0,1473.0,437.0,29,227,,,,,,,,,,,12.0,,,,0.008147,,,,,,,,,,,,,,12.0,,,,0.008147
,86.0,,1257.0,12356.0,4673.0,29,229,,,0.00696,,,,,,,,231.0,,,,0.018695,,86.0,,,,0.00696,,,,,,,,231.0,,,,0.018695
,907.0,,20486.0,218760.0,72158.0,29,510,,,0.004146,,224.0,,,,0.001024,38.0,2869.0,88.0,0.001855,0.00122,0.013115,,907.0,,,,0.004146,,224.0,,,,0.001024,38.0,2869.0,88.0,0.001855,0.00122,0.013115
,12.0,,459.0,6306.0,2636.0,30,1,,,0.001903,,,,,,,,92.0,,,,0.014589,,12.0,,,,0.001903,,,,,,,,92.0,,,,0.014589
,,,1329.0,7589.0,4425.0,30,3,,,,,,,,,,,133.0,,,,0.017525,,,,,,,,,,,,,,133.0,,,,0.017525
,10.0,,559.0,4027.0,2015.0,30,5,,,0.002483,,,,,,,,62.0,,,,0.015396,,10.0,,,,0.002483,,,,,,,,62.0,,,,0.015396
,11.0,,257.0,4216.0,1274.0,30,7,,,0.002609,,,,,,,,61.0,,,,0.014469,,11.0,,,,0.002609,,,,,,,,61.0,,,,0.014469
,11.0,,390.0,7948.0,2122.0,30,9,,,0.001384,,,,,,,,96.0,,,,0.012079,,11.0,,,,0.001384,,,,,,,,96.0,,,,0.012079
,,,76.0,902.0,225.0,30,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,220.0,,5492.0,55424.0,20839.0,30,13,,,0.003969,,119.0,,,,0.002147,,860.0,,,,0.015517,,220.0,,,,0.003969,,119.0,,,,0.002147,,860.0,,,,0.015517
,12.0,,271.0,3969.0,1519.0,30,15,,,0.003023,,,,,,,,48.0,,,,0.012094,,12.0,,,,0.003023,,,,,,,,48.0,,,,0.012094
,11.0,,739.0,8382.0,2803.0,30,17,,,0.001312,,,,,,,,127.0,,,,0.015152,,11.0,,,,0.001312,,,,,,,,127.0,,,,0.015152
,,,111.0,1263.0,381.0,30,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.0,,605.0,6412.0,2310.0,30,21,,,0.001871,,,,,,,,73.0,,,,0.011385,,12.0,,,,0.001871,,,,,,,,73.0,,,,0.011385
,25.0,,314.0,6926.0,1845.0,30,23,,,0.00361,,,,,,,,133.0,,,,0.019203,,25.0,,,,0.00361,,,,,,,,133.0,,,,0.019203
,,,272.0,2063.0,785.0,30,25,,,,,,,,,,,22.0,,,,0.010664,,,,,,,,,,,,,,22.0,,,,0.010664
,32.0,,630.0,8295.0,2488.0,30,27,,,0.003858,,,,,,,,144.0,,,,0.01736,,32.0,,,,0.003858,,,,,,,,144.0,,,,0.01736
,232.0,,5832.0,69490.0,22760.0,30,29,,,0.003339,,95.0,,,,0.001367,,843.0,,,,0.012131,,232.0,,,,0.003339,,95.0,,,,0.001367,,843.0,,,,0.012131
,145.0,,6229.0,66544.0,31729.0,30,31,,,0.002179,,48.0,,,,0.000721,,562.0,,,,0.008446,,145.0,,,,0.002179,,48.0,,,,0.000721,,562.0,,,,0.008446
,,,84.0,937.0,289.0,30,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,22.0,,1278.0,8179.0,4237.0,30,35,,,0.00269,,,,,,,,125.0,,,,0.015283,,22.0,,,,0.00269,,,,,,,,125.0,,,,0.015283
,,,25.0,610.0,187.0,30,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,133.0,2643.0,592.0,30,39,,,,,,,,,,,20.0,,,,0.007567,,,,,,,,,,,,,,20.0,,,,0.007567
,18.0,,1505.0,10411.0,4626.0,30,41,,,0.001729,,,,,,,,135.0,,,,0.012967,,18.0,,,,0.001729,,,,,,,,135.0,,,,0.012967
,,,460.0,8701.0,2692.0,30,43,,,,,,,,,,,79.0,,,,0.009079,,,,,,,,,,,,,,79.0,,,,0.009079
,,,86.0,1449.0,405.0,30,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,87.0,,1939.0,20252.0,7567.0,30,47,,,0.004296,,18.0,,,,0.000889,,265.0,,,,0.013085,,87.0,,,,0.004296,,18.0,,,,0.000889,,265.0,,,,0.013085
,144.0,,3925.0,47237.0,16120.0,30,49,,,0.003048,,51.0,,,,0.00108,,553.0,,,,0.011707,,144.0,,,,0.003048,,51.0,,,,0.00108,,553.0,,,,0.011707
,,,144.0,1695.0,570.0,30,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,67.0,,900.0,14746.0,3613.0,30,53,,,0.004544,,10.0,,,,0.000678,,232.0,,,,0.015733,,67.0,,,,0.004544,,10.0,,,,0.000678,,232.0,,,,0.015733
,,,92.0,1222.0,386.0,30,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.0,,309.0,6233.0,1382.0,30,57,,,0.00385,,,,,,,,81.0,,,,0.012995,,24.0,,,,0.00385,,,,,,,,81.0,,,,0.012995
,,,100.0,1376.0,351.0,30,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,180.0,3227.0,777.0,30,61,,,,,,,,,,,48.0,,,,0.014874,,,,,,,,,,,,,,48.0,,,,0.014874
,232.0,,6250.0,76926.0,32954.0,30,63,,,0.003016,,89.0,,,,0.001157,,911.0,,,,0.011843,,232.0,,,,0.003016,,89.0,,,,0.001157,,911.0,,,,0.011843
,,,208.0,3412.0,969.0,30,65,,,,,,,,,,,57.0,,,,0.016706,,,,,,,,,,,,,,57.0,,,,0.016706
,14.0,,751.0,12169.0,3194.0,30,67,,,0.00115,,11.0,,,,0.000904,,133.0,,,,0.010929,,14.0,,,,0.00115,,11.0,,,,0.000904,,133.0,,,,0.010929
,,,21.0,355.0,113.0,30,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,289.0,2872.0,972.0,30,71,,,,,,,,,,,29.0,,,,0.010097,,,,,,,,,,,,,,29.0,,,,0.010097
,15.0,,396.0,4182.0,1506.0,30,73,,,0.003587,,,,,,,,62.0,,,,0.014825,,15.0,,,,0.003587,,,,,,,,62.0,,,,0.014825
,,,63.0,1306.0,377.0,30,75,,,,,,,,,,,12.0,,,,0.009188,,,,,,,,,,,,,,12.0,,,,0.009188
,12.0,,259.0,5213.0,1386.0,30,77,,,0.002302,,,,,,,,80.0,,,,0.015346,,12.0,,,,0.002302,,,,,,,,80.0,,,,0.015346
,,,72.0,889.0,221.0,30,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,113.0,,2008.0,31078.0,9002.0,30,81,,,0.003636,,34.0,,,,0.001094,,462.0,,,,0.014866,,113.0,,,,0.003636,,34.0,,,,0.001094,,462.0,,,,0.014866
,,,858.0,7561.0,3063.0,30,83,,,,,,,,,,,82.0,,,,0.010845,,,,,,,,,,,,,,82.0,,,,0.010845
,11.0,,1183.0,6568.0,3554.0,30,85,,,0.001675,,,,,,,,115.0,,,,0.017509,,11.0,,,,0.001675,,,,,,,,115.0,,,,0.017509
,,,785.0,5757.0,2745.0,30,87,,,,,,,,,,,62.0,,,,0.010769,,,,,,,,,,,,,,62.0,,,,0.010769
,40.0,,581.0,8784.0,2169.0,30,89,,,0.004554,,,,,,,,124.0,,,,0.014117,,40.0,,,,0.004554,,,,,,,,124.0,,,,0.014117
,,,223.0,2605.0,820.0,30,91,,,,,,,,,,,25.0,,,,0.009597,,,,,,,,,,,,,,25.0,,,,0.009597
,104.0,,2051.0,23629.0,8873.0,30,93,,,0.004401,,25.0,,,,0.001058,,397.0,,,,0.016801,,104.0,,,,0.004401,,25.0,,,,0.001058,,397.0,,,,0.016801
,14.0,,455.0,6782.0,2169.0,30,95,,,0.002064,,,,,,,,74.0,,,,0.010911,,14.0,,,,0.002064,,,,,,,,74.0,,,,0.010911
,12.0,,162.0,2619.0,842.0,30,97,,,0.004582,,,,,,,,20.0,,,,0.007637,,12.0,,,,0.004582,,,,,,,,20.0,,,,0.007637
,,,427.0,4184.0,1445.0,30,99,,,,,,,,,,,60.0,,,,0.01434,,,,,,,,,,,,,,60.0,,,,0.01434
,,,270.0,3629.0,1078.0,30,101,,,,,,,,,,,26.0,,,,0.007165,,,,,,,,,,,,,,26.0,,,,0.007165
,,,43.0,527.0,122.0,30,103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,24.0,,458.0,5312.0,1769.0,30,105,,,0.004518,,,,,,,,66.0,,,,0.012425,,24.0,,,,0.004518,,,,,,,,66.0,,,,0.012425
,,,135.0,1494.0,488.0,30,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,67.0,776.0,250.0,30,109,,,,,,,,,,,13.0,,,,0.016753,,,,,,,,,,,,,,13.0,,,,0.016753
,439.0,,10280.0,108304.0,39853.0,30,111,,,0.004053,,181.0,,,,0.001671,13.0,1476.0,11.0,0.001265,0.000276,0.013628,,439.0,,,,0.004053,,181.0,,,,0.001671,13.0,1476.0,11.0,0.001265,0.000276,0.013628
,105.0,,2090.0,20556.0,9038.0,31,1,,,0.005108,,37.0,,,,0.0018,,296.0,,,,0.0144,,105.0,,,,0.005108,,37.0,,,,0.0018,,296.0,,,,0.0144
,18.0,,421.0,4379.0,1529.0,31,3,,,0.004111,,,,,,,,73.0,,,,0.01667,,18.0,,,,0.004111,,,,,,,,73.0,,,,0.01667
,,,20.0,299.0,139.0,31,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,34.0,587.0,170.0,31,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,20.0,345.0,111.0,31,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.0,,333.0,3662.0,1337.0,31,11,,,0.003277,,,,,,,,47.0,,,,0.012835,,12.0,,,,0.003277,,,,,,,,47.0,,,,0.012835
