,B24031_001E,B24031_002E,B24031_003E,B24031_004E,B24031_005E,B24031_006E,B24031_007E,B24031_008E,B24031_009E,B24031_010E,B24031_011E,B24031_012E,B24031_013E,B24031_014E,B24031_015E,B24031_016E,B24031_017E,B24031_018E,B24031_019E,B24031_020E,B24031_021E,B24031_022E,B24031_023E,B24031_024E,B24031_025E,B24031_026E,B24031_027E,state,county
1737,36462.0,40417.0,39432.0,91250.0,50833.0,42989.0,45865.0,22736.0,55114.0,54773.0,56875.0,30500.0,36726.0,38295.0,27063.0,40156.0,41500.0,-666666666.0,27228.0,33413.0,36071.0,32627.0,10500.0,24250.0,9175.0,30076.0,49167.0,38,077
1738,35759.0,41184.0,40921.0,75000.0,53750.0,30313.0,49583.0,28125.0,30865.0,32212.0,-666666666.0,20833.0,29250.0,29250.0,-666666666.0,19844.0,66250.0,-666666666.0,6875.0,40278.0,58125.0,35156.0,5000.0,-666666666.0,5000.0,33750.0,53500.0,38,001
1739,36806.0,51458.0,51042.0,63000.0,43015.0,36852.0,50417.0,24154.0,55000.0,58750.0,-666666666.0,-666666666.0,42188.0,34583.0,-666666666.0,7390.0,7500.0,-666666666.0,-666666666.0,32423.0,37708.0,31341.0,26719.0,26563.0,40156.0,24375.0,55625.0,38,027
1740,43875.0,89301.0,50481.0,95804.0,49300.0,95417.0,27250.0,21267.0,93472.0,52452.0,94258.0,76042.0,29388.0,29282.0,-666666666.0,21023.0,22159.0,-666666666.0,8333.0,36005.0,41510.0,33077.0,15417.0,15714.0,14792.0,19135.0,21736.0,38,057
1741,39613.0,42391.0,42364.0,-666666666.0,51750.0,52063.0,60750.0,25208.0,59286.0,59554.0,41563.0,3571.0,44750.0,42750.0,63929.0,30714.0,31607.0,-666666666.0,14306.0,31978.0,43984.0,30994.0,7321.0,18625.0,7024.0,38750.0,32083.0,38,073
1742,31049.0,37500.0,31607.0,60625.0,40536.0,26250.0,-666666666.0,27500.0,32614.0,33068.0,31786.0,-666666666.0,30625.0,37500.0,29000.0,20000.0,-666666666.0,-666666666.0,21563.0,32404.0,31719.0,33214.0,24948.0,25547.0,12188.0,31111.0,43750.0,38,085
1743,36659.0,39950.0,38450.0,86667.0,52969.0,-666666666.0,73750.0,35938.0,42188.0,40625.0,-666666666.0,34844.0,31607.0,35833.0,-666666666.0,128750.0,130625.0,-666666666.0,-666666666.0,28250.0,31500.0,27031.0,9531.0,4167.0,9844.0,33500.0,36607.0,38,033
1744,45227.0,72885.0,72644.0,-666666666.0,41500.0,37031.0,58056.0,26125.0,62083.0,50139.0,63553.0,-666666666.0,43750.0,45446.0,-666666666.0,51250.0,51053.0,-666666666.0,-666666666.0,33482.0,45662.0,31786.0,2499.0,2499.0,15000.0,31908.0,34125.0,38,095
1745,39495.0,35813.0,17227.0,75865.0,64038.0,215100.0,67946.0,12500.0,64500.0,63125.0,-666666666.0,-666666666.0,49231.0,49531.0,-666666666.0,35000.0,-666666666.0,-666666666.0,40441.0,21993.0,-666666666.0,22159.0,6563.0,-666666666.0,6563.0,38438.0,46875.0,38,023
1746,43856.0,43553.0,43684.0,41667.0,39750.0,51378.0,56000.0,19583.0,44250.0,40000.0,84375.0,6250.0,37500.0,37500.0,-666666666.0,30781.0,33750.0,-666666666.0,23438.0,37300.0,41458.0,31824.0,12500.0,4063.0,14107.0,19393.0,39375.0,38,081
1747,31483.0,26750.0,20956.0,61458.0,39333.0,50300.0,60000.0,19989.0,52083.0,40852.0,62969.0,32426.0,33097.0,33640.0,18438.0,31367.0,73306.0,-666666666.0,22560.0,31834.0,39151.0,28125.0,10647.0,23380.0,9661.0,27750.0,29083.0,39,105
1748,34638.0,33571.0,33304.0,60750.0,36875.0,46701.0,55350.0,21321.0,49358.0,44716.0,71528.0,32222.0,30980.0,33194.0,19271.0,37083.0,54871.0,52031.0,23043.0,31986.0,39351.0,30108.0,11282.0,13239.0,11019.0,19848.0,45472.0,39,021
1749,40092.0,26991.0,26157.0,55568.0,41800.0,50793.0,47091.0,20414.0,41892.0,40837.0,58558.0,49340.0,49918.0,55179.0,34840.0,56540.0,77758.0,85735.0,30315.0,40290.0,41634.0,38680.0,9943.0,7357.0,10429.0,23827.0,77625.0,39,057
1750,31061.0,61103.0,40781.0,62708.0,39792.0,42027.0,41607.0,19842.0,42042.0,40080.0,57813.0,29004.0,35724.0,36250.0,34231.0,30693.0,36844.0,58125.0,26422.0,32512.0,34290.0,32166.0,15181.0,18333.0,15150.0,28967.0,43009.0,39,087
1751,28657.0,21964.0,21469.0,26875.0,41563.0,40903.0,21167.0,21698.0,50431.0,33438.0,100489.0,30375.0,19952.0,19279.0,36875.0,21034.0,51771.0,-666666666.0,17589.0,32096.0,35313.0,31640.0,9904.0,13378.0,9295.0,15729.0,28073.0,39,115
1752,35226.0,34837.0,34103.0,49911.0,38990.0,41088.0,43068.0,23995.0,52628.0,53718.0,35500.0,19250.0,43854.0,42250.0,55982.0,30586.0,40481.0,-666666666.0,26625.0,33238.0,39313.0,28937.0,11914.0,28352.0,11230.0,18152.0,38333.0,39,175
1753,33835.0,28320.0,22357.0,56250.0,50232.0,41577.0,35694.0,21166.0,50123.0,48284.0,72656.0,32465.0,37859.0,38938.0,28068.0,33731.0,50809.0,-666666666.0,27750.0,39239.0,45716.0,36704.0,15793.0,17792.0,15182.0,22934.0,43409.0,39,043
1754,35404.0,28750.0,21411.0,59000.0,40901.0,49383.0,36983.0,22002.0,36610.0,36286.0,46667.0,22500.0,40243.0,33942.0,45385.0,30244.0,46250.0,-666666666.0,19814.0,36157.0,40028.0,35588.0,8648.0,16645.0,7494.0,28554.0,44704.0,39,091
1755,36136.0,27451.0,15000.0,52679.0,41568.0,48442.0,47387.0,23935.0,44344.0,40942.0,62508.0,44271.0,50408.0,53376.0,34929.0,40276.0,50767.0,76563.0,27179.0,38057.0,38463.0,37901.0,13115.0,13397.0,13062.0,25191.0,53196.0,39,153
1756,36052.0,27232.0,26429.0,-666666666.0,39118.0,44461.0,34578.0,18295.0,44486.0,44411.0,46250.0,43750.0,48068.0,48665.0,46450.0,28925.0,49345.0,-666666666.0,20938.0,31735.0,42962.0,30012.0,11260.0,21250.0,10850.0,28266.0,58214.0,39,149
1757,33233.0,37250.0,-666666666.0,78194.0,62543.0,40809.0,39375.0,11875.0,54821.0,60938.0,54338.0,-666666666.0,18160.0,18299.0,-666666666.0,60662.0,38250.0,-666666666.0,61691.0,26841.0,41928.0,22365.0,13837.0,-666666666.0,13837.0,32833.0,46220.0,54,105
1758,24015.0,39427.0,13036.0,55909.0,43879.0,16923.0,-666666666.0,17359.0,86250.0,-666666666.0,-666666666.0,-666666666.0,27656.0,51250.0,16536.0,27828.0,28000.0,-666666666.0,27661.0,21588.0,26300.0,19659.0,6905.0,-666666666.0,6905.0,31304.0,51122.0,54,015
1759,32137.0,72663.0,32143.0,73761.0,42769.0,54024.0,38200.0,19950.0,41636.0,38750.0,52250.0,47000.0,39255.0,39063.0,40373.0,44167.0,55306.0,67500.0,21592.0,35878.0,32480.0,39095.0,11220.0,13465.0,10940.0,24940.0,49604.0,54,061
1760,31794.0,37750.0,-666666666.0,39750.0,45455.0,69167.0,41406.0,17304.0,44792.0,37010.0,73092.0,68500.0,31964.0,29625.0,39091.0,32115.0,78342.0,-666666666.0,30202.0,27227.0,37308.0,22240.0,12206.0,-666666666.0,10735.0,10817.0,33175.0,54,103
1761,33164.0,61213.0,26204.0,63955.0,37595.0,44340.0,50164.0,20176.0,49212.0,45689.0,67206.0,49429.0,37727.0,41029.0,30031.0,36829.0,52396.0,97902.0,23944.0,34979.0,38774.0,32377.0,16329.0,25663.0,15668.0,26357.0,39211.0,54,039
1762,30833.0,65000.0,21471.0,69096.0,41627.0,37466.0,42917.0,18391.0,46442.0,34375.0,53618.0,23409.0,30483.0,31389.0,25104.0,24867.0,30756.0,-666666666.0,22864.0,30745.0,35750.0,27365.0,16250.0,8409.0,16782.0,18775.0,44432.0,54,077
1763,30575.0,54567.0,18393.0,63214.0,45699.0,36583.0,34659.0,21977.0,53641.0,53478.0,-666666666.0,46042.0,24706.0,25089.0,17132.0,23862.0,27500.0,-666666666.0,22766.0,26399.0,32578.0,21905.0,13750.0,31014.0,8750.0,21324.0,32167.0,54,085
1764,29046.0,54592.0,-666666666.0,54413.0,41204.0,49070.0,41000.0,22301.0,65116.0,54632.0,66555.0,26250.0,30087.0,29107.0,30893.0,31467.0,38750.0,-666666666.0,29732.0,25412.0,25369.0,25433.0,10606.0,6098.0,12008.0,31007.0,34500.0,54,043
1765,31668.0,50714.0,37581.0,56466.0,54527.0,52546.0,50833.0,24125.0,47577.0,48112.0,33990.0,31875.0,32344.0,38125.0,31932.0,32108.0,36563.0,-666666666.0,31289.0,24830.0,26394.0,22367.0,15686.0,12147.0,15846.0,33750.0,32457.0,54,007
1766,33776.0,72741.0,-666666666.0,72875.0,40741.0,32500.0,32863.0,16936.0,38487.0,38717.0,9814.0,44323.0,28996.0,29704.0,27500.0,32432.0,39583.0,-666666666.0,26938.0,31021.0,35746.0,28750.0,9657.0,38935.0,9295.0,26333.0,39423.0,54,005
1767,30781.0,73797.0,-666666666.0,73420.0,32813.0,38421.0,16429.0,22620.0,60802.0,49688.0,62005.0,32375.0,31891.0,31058.0,63854.0,20357.0,27750.0,-666666666.0,19938.0,26543.0,37813.0,22289.0,15049.0,2499.0,15637.0,22969.0,30987.0,54,109
1768,17731.0,12782.0,12782.0,-666666666.0,15440.0,20918.0,20549.0,12511.0,25071.0,16154.0,30869.0,25355.0,25121.0,26129.0,17852.0,15957.0,36563.0,-666666666.0,15402.0,21040.0,22207.0,19991.0,15408.0,17279.0,14929.0,15402.0,27730.0,72,119
1769,19401.0,16146.0,16641.0,-666666666.0,19121.0,24905.0,23458.0,15944.0,20533.0,16413.0,29695.0,37708.0,20861.0,22306.0,2499.0,16164.0,26106.0,-666666666.0,13630.0,21093.0,23911.0,17309.0,13723.0,28523.0,12797.0,14367.0,24877.0,72,145
1770,17678.0,4401.0,4209.0,-666666666.0,18591.0,21834.0,16491.0,13093.0,17375.0,16521.0,-666666666.0,46950.0,19987.0,22180.0,17935.0,15520.0,21857.0,-666666666.0,15202.0,25431.0,29848.0,21956.0,8626.0,9063.0,8587.0,16463.0,30379.0,72,077
1771,17243.0,9682.0,9682.0,-666666666.0,16667.0,17019.0,21691.0,10190.0,31951.0,37039.0,31006.0,-666666666.0,22062.0,21964.0,-666666666.0,21420.0,92559.0,-666666666.0,16515.0,21620.0,26998.0,17019.0,10532.0,15700.0,9964.0,10526.0,27105.0,72,121
1772,14482.0,10625.0,10625.0,-666666666.0,18036.0,13153.0,16694.0,8750.0,16193.0,6389.0,17330.0,15313.0,16442.0,-666666666.0,-666666666.0,11750.0,-666666666.0,-666666666.0,8173.0,21745.0,27826.0,14798.0,11006.0,16607.0,10876.0,10069.0,17270.0,72,055
1773,16798.0,16165.0,16165.0,-666666666.0,15221.0,18817.0,35750.0,17043.0,16561.0,16503.0,16776.0,17455.0,20718.0,20718.0,-666666666.0,15797.0,-666666666.0,-666666666.0,15783.0,18444.0,24239.0,16894.0,16635.0,30653.0,16188.0,14779.0,24045.0,72,103
1774,16414.0,10632.0,10632.0,-666666666.0,11466.0,16710.0,27981.0,12666.0,26838.0,14271.0,32895.0,15579.0,26123.0,27042.0,25172.0,16250.0,32844.0,-666666666.0,12087.0,22744.0,24665.0,19600.0,7691.0,12917.0,6295.0,10313.0,22045.0,72,141
1775,18005.0,-666666666.0,-666666666.0,-666666666.0,15850.0,22438.0,23625.0,14183.0,16346.0,16346.0,-666666666.0,19023.0,25709.0,27781.0,19444.0,17961.0,32083.0,-666666666.0,15495.0,20222.0,21014.0,19600.0,13325.0,18719.0,12646.0,10898.0,28247.0,72,033
1776,18309.0,12014.0,12014.0,-666666666.0,15386.0,22198.0,14838.0,14563.0,40268.0,19972.0,42768.0,7147.0,20430.0,21758.0,-666666666.0,19367.0,22327.0,-666666666.0,13844.0,20664.0,21824.0,15822.0,7399.0,14565.0,7144.0,12750.0,23964.0,72,057
1777,29600.0,50455.0,29417.0,60694.0,39904.0,33235.0,42875.0,20038.0,39444.0,39779.0,38875.0,31875.0,42773.0,46875.0,42500.0,40481.0,42841.0,-666666666.0,30625.0,27482.0,27895.0,27346.0,13116.0,12257.0,13159.0,18429.0,37315.0,54,083
1778,28136.0,41063.0,40739.0,-666666666.0,30900.0,53333.0,20962.0,17727.0,40875.0,41406.0,32000.0,-666666666.0,29091.0,29659.0,-666666666.0,40114.0,40114.0,-666666666.0,53750.0,28958.0,31111.0,28056.0,13667.0,13438.0,13750.0,11875.0,32632.0,40,057
1779,29365.0,32465.0,26250.0,42500.0,31856.0,37721.0,19712.0,19583.0,36477.0,30750.0,48036.0,31563.0,36563.0,32500.0,41818.0,31346.0,33264.0,-666666666.0,27083.0,27330.0,29583.0,26811.0,13583.0,28571.0,11490.0,22813.0,32333.0,40,061
1780,30700.0,48906.0,17946.0,67500.0,38065.0,48260.0,34677.0,16348.0,46837.0,45208.0,51417.0,43355.0,38068.0,40302.0,36250.0,33279.0,44408.0,-666666666.0,24114.0,26966.0,26884.0,27005.0,13650.0,21731.0,12140.0,23026.0,37525.0,40,111
1781,35434.0,51861.0,32105.0,53293.0,41887.0,49186.0,47431.0,23125.0,43932.0,44718.0,42917.0,41136.0,40019.0,41274.0,33750.0,38241.0,50583.0,-666666666.0,28634.0,30551.0,34298.0,29302.0,15271.0,26780.0,11230.0,30948.0,37828.0,40,113
1782,27480.0,37292.0,30900.0,47500.0,32381.0,38750.0,22188.0,20400.0,43456.0,35625.0,45000.0,-666666666.0,26250.0,27292.0,10625.0,23750.0,25469.0,-666666666.0,17000.0,28906.0,32917.0,25664.0,14662.0,20938.0,13851.0,24688.0,33942.0,40,067
1783,30967.0,51898.0,30402.0,53977.0,35995.0,36192.0,36333.0,18681.0,50278.0,47264.0,58462.0,20291.0,49211.0,51051.0,46726.0,27029.0,40875.0,-666666666.0,22530.0,30869.0,32326.0,30219.0,12834.0,21429.0,11935.0,26347.0,47471.0,40,047
1784,32272.0,50156.0,27050.0,57798.0,38250.0,40349.0,32434.0,25376.0,60789.0,54839.0,69022.0,22188.0,31964.0,35272.0,29118.0,31118.0,35341.0,-666666666.0,30523.0,32253.0,35471.0,31035.0,16807.0,26827.0,13438.0,24545.0,36266.0,40,049
1785,31737.0,51023.0,19688.0,56397.0,30619.0,43561.0,31211.0,19080.0,45052.0,40054.0,59167.0,34167.0,32488.0,32341.0,35441.0,31746.0,36818.0,-666666666.0,24013.0,29598.0,27744.0,30686.0,14457.0,31075.0,12241.0,18750.0,48718.0,40,121
1786,32438.0,43929.0,31500.0,49792.0,31732.0,39395.0,35398.0,22043.0,38674.0,37875.0,39904.0,40494.0,33650.0,34150.0,31827.0,32162.0,46146.0,-666666666.0,24174.0,33328.0,33464.0,33176.0,17976.0,25409.0,14583.0,25552.0,45860.0,40,123
1787,32532.0,53393.0,26563.0,67961.0,35938.0,34750.0,12308.0,16518.0,40375.0,38906.0,53750.0,35000.0,41250.0,40682.0,54583.0,21827.0,30625.0,-666666666.0,18750.0,37500.0,45063.0,22813.0,20156.0,12500.0,21719.0,10000.0,40875.0,40,129
1788,35571.0,52943.0,22500.0,56077.0,35145.0,49602.0,57586.0,21660.0,62250.0,59318.0,75104.0,50357.0,28828.0,37500.0,22292.0,50625.0,54036.0,-666666666.0,39688.0,32765.0,33271.0,32173.0,9368.0,17731.0,9296.0,31597.0,37857.0,40,153
1789,27266.0,22112.0,20560.0,31466.0,33603.0,42866.0,40000.0,20102.0,33125.0,25407.0,61750.0,35652.0,26087.0,31371.0,19464.0,22097.0,35000.0,-666666666.0,17542.0,31958.0,32701.0,31282.0,12058.0,22711.0,9129.0,25203.0,35250.0,40,021
1790,27564.0,32500.0,27731.0,41518.0,32141.0,32722.0,35673.0,21210.0,32786.0,32702.0,33438.0,14659.0,26831.0,27625.0,21700.0,23931.0,26768.0,44375.0,16250.0,29538.0,34792.0,26043.0,15455.0,24545.0,10348.0,22351.0,35985.0,40,041
1791,30984.0,44250.0,29821.0,52344.0,18482.0,48750.0,39107.0,21375.0,48750.0,41354.0,83542.0,53750.0,40089.0,40089.0,-666666666.0,14500.0,21875.0,-666666666.0,2499.0,24653.0,34500.0,20568.0,11875.0,16534.0,8125.0,19091.0,45000.0,40,045
1792,36415.0,60545.0,34773.0,64493.0,40740.0,40332.0,48811.0,23288.0,48491.0,45398.0,54219.0,37692.0,41398.0,39938.0,43219.0,34951.0,39565.0,-666666666.0,27292.0,33674.0,34199.0,32991.0,15271.0,21789.0,13075.0,30833.0,48272.0,40,051
1793,25348.0,45194.0,25625.0,46155.0,38478.0,37217.0,33929.0,17942.0,62350.0,65887.0,52868.0,26964.0,27271.0,30146.0,24028.0,27128.0,34135.0,-666666666.0,21295.0,25268.0,22907.0,28972.0,8712.0,15152.0,8204.0,20198.0,44881.0,40,119
1794,30118.0,43150.0,23750.0,53201.0,32344.0,41152.0,45238.0,17843.0,43516.0,41406.0,47179.0,35909.0,30315.0,30171.0,30565.0,27778.0,37774.0,-666666666.0,20972.0,30174.0,31108.0,29604.0,16354.0,20606.0,13455.0,24782.0,48295.0,40,125
1795,36024.0,44063.0,18375.0,52625.0,39861.0,44860.0,44563.0,24350.0,54139.0,53458.0,69000.0,39081.0,35603.0,35758.0,35066.0,32454.0,41250.0,56042.0,27371.0,35105.0,37326.0,32213.0,17636.0,24348.0,14877.0,23445.0,44118.0,40,037
1796,29131.0,30091.0,26094.0,37333.0,22432.0,29911.0,40952.0,21000.0,35000.0,31000.0,39375.0,45536.0,45750.0,47000.0,-666666666.0,20357.0,41250.0,-666666666.0,6000.0,35878.0,35484.0,36641.0,15625.0,30500.0,12500.0,30625.0,36607.0,40,141
1797,35945.0,49400.0,24519.0,57091.0,40278.0,39773.0,54063.0,22500.0,40509.0,41346.0,37266.0,70250.0,30000.0,32031.0,20962.0,22024.0,21389.0,-666666666.0,23750.0,32632.0,33017.0,32278.0,18977.0,25804.0,17955.0,40625.0,36296.0,40,149
1798,31540.0,42679.0,31818.0,44821.0,26563.0,59911.0,45313.0,16725.0,35500.0,31731.0,43056.0,18438.0,41389.0,41500.0,-666666666.0,28382.0,24688.0,-666666666.0,28529.0,31589.0,25917.0,34722.0,19412.0,22885.0,13500.0,35329.0,33224.0,40,033
1799,27682.0,29063.0,26029.0,41667.0,28261.0,35679.0,34219.0,19892.0,25625.0,21875.0,63333.0,28750.0,24338.0,24338.0,28750.0,23618.0,22708.0,-666666666.0,23173.0,28426.0,38000.0,25061.0,8580.0,10156.0,8561.0,14000.0,36481.0,40,075
1800,27920.0,33790.0,20972.0,43661.0,30631.0,30965.0,40313.0,20060.0,47188.0,51979.0,30750.0,30833.0,33672.0,34737.0,23333.0,26496.0,36850.0,46250.0,19495.0,31457.0,35114.0,26970.0,15141.0,23487.0,10983.0,20403.0,35217.0,40,079
1801,28711.0,40633.0,40052.0,48750.0,35000.0,36034.0,30963.0,21268.0,36504.0,36736.0,33750.0,30900.0,24900.0,28529.0,21250.0,21033.0,48226.0,-666666666.0,14594.0,28738.0,34118.0,26338.0,19102.0,27036.0,12900.0,21172.0,31795.0,40,089
1802,36782.0,50865.0,31648.0,61679.0,43942.0,50144.0,42065.0,25025.0,53571.0,49250.0,83542.0,21354.0,38750.0,38269.0,113194.0,33333.0,44861.0,-666666666.0,16838.0,31333.0,40100.0,28229.0,7218.0,25694.0,6774.0,28274.0,35673.0,40,093
1803,32025.0,33719.0,30500.0,43063.0,34138.0,41739.0,51976.0,21830.0,60309.0,53523.0,64808.0,34531.0,31419.0,31233.0,32011.0,28286.0,35481.0,-666666666.0,26629.0,27452.0,31938.0,26133.0,14147.0,25652.0,12500.0,19625.0,38809.0,40,097
1804,33060.0,73731.0,24752.0,83012.0,31260.0,36229.0,41810.0,22701.0,44423.0,41854.0,62668.0,40960.0,41762.0,45215.0,36587.0,40131.0,51975.0,55227.0,26192.0,34855.0,34360.0,35196.0,16164.0,22145.0,15561.0,24620.0,52910.0,40,109
1805,30705.0,53593.0,21510.0,59464.0,31127.0,44256.0,53264.0,16525.0,54020.0,54250.0,53717.0,40568.0,37398.0,35638.0,40898.0,30539.0,30679.0,-666666666.0,28587.0,23163.0,18453.0,24494.0,11908.0,20245.0,8995.0,18101.0,43804.0,40,039
1806,31478.0,30057.0,30057.0,33750.0,30000.0,46053.0,55417.0,30457.0,39063.0,36563.0,48750.0,2499.0,27131.0,26563.0,36667.0,25000.0,30972.0,-666666666.0,22813.0,35598.0,35490.0,35732.0,22365.0,25544.0,13563.0,25469.0,32386.0,40,085
1807,32880.0,63026.0,33566.0,64715.0,26667.0,36700.0,47045.0,17905.0,43750.0,38934.0,71912.0,27760.0,31122.0,31563.0,30240.0,42663.0,50854.0,-666666666.0,26410.0,30017.0,32669.0,26736.0,20622.0,12143.0,20678.0,20679.0,36481.0,40,009
1808,30375.0,47500.0,53750.0,40313.0,39313.0,41167.0,27308.0,19071.0,48295.0,45192.0,53309.0,21875.0,26250.0,24583.0,27361.0,37813.0,63194.0,-666666666.0,23203.0,29032.0,33526.0,26500.0,21531.0,30938.0,11058.0,26193.0,31667.0,40,023
1809,27518.0,34750.0,31186.0,81250.0,23125.0,41123.0,30739.0,21904.0,37750.0,36324.0,45729.0,43958.0,25786.0,24849.0,26203.0,30083.0,37941.0,-666666666.0,23750.0,28147.0,33584.0,24649.0,11976.0,13750.0,11858.0,20962.0,42163.0,40,065
1810,32036.0,45602.0,19167.0,61964.0,38403.0,41370.0,43672.0,20321.0,50192.0,50707.0,38750.0,31630.0,38208.0,43750.0,31083.0,32135.0,35399.0,28500.0,30640.0,29934.0,31578.0,28263.0,16294.0,22933.0,13526.0,20529.0,48267.0,40,081
1811,34529.0,41971.0,13750.0,53750.0,40122.0,44863.0,44500.0,24539.0,50542.0,46974.0,60125.0,43750.0,44625.0,50357.0,39375.0,31875.0,52266.0,-666666666.0,27159.0,26541.0,31974.0,23633.0,15313.0,27333.0,12137.0,21014.0,36705.0,40,117
1812,29192.0,43958.0,21071.0,51875.0,30409.0,32248.0,35179.0,17644.0,51083.0,51000.0,52917.0,28000.0,32417.0,33365.0,21458.0,26915.0,37188.0,-666666666.0,23365.0,30242.0,31719.0,28384.0,15707.0,22500.0,11506.0,22341.0,34598.0,40,133
1813,36004.0,38333.0,37639.0,63636.0,29792.0,55227.0,38125.0,22102.0,35208.0,34250.0,35833.0,37250.0,39167.0,37708.0,-666666666.0,54500.0,-666666666.0,-666666666.0,54500.0,33281.0,34219.0,27273.0,3125.0,-666666666.0,3125.0,25625.0,38529.0,40,025
1814,33129.0,52458.0,55054.0,51458.0,40875.0,35536.0,37386.0,22428.0,51250.0,52557.0,30625.0,18426.0,36641.0,51875.0,28333.0,14879.0,14637.0,-666666666.0,17500.0,27489.0,35142.0,26227.0,22656.0,25000.0,20536.0,26250.0,40486.0,40,011
1815,30638.0,48269.0,30179.0,62750.0,27097.0,37857.0,31250.0,17750.0,39500.0,38750.0,48750.0,14107.0,32404.0,31250.0,41250.0,40000.0,47083.0,-666666666.0,26875.0,27454.0,27452.0,27455.0,15313.0,16500.0,14688.0,26827.0,36522.0,40,029
1816,37237.0,39971.0,38214.0,54018.0,40800.0,41917.0,53500.0,20096.0,58250.0,61250.0,44063.0,29083.0,41719.0,42188.0,16875.0,38750.0,32917.0,-666666666.0,55625.0,27287.0,39000.0,26354.0,10750.0,26389.0,5833.0,11250.0,34583.0,40,053
1817,35597.0,46250.0,32057.0,51822.0,31169.0,46471.0,48333.0,23250.0,62969.0,57411.0,100313.0,57824.0,52917.0,53237.0,36875.0,30560.0,38417.0,-666666666.0,29653.0,35373.0,38243.0,30208.0,11970.0,52708.0,11345.0,27589.0,32650.0,40,073
1818,37346.0,58935.0,30547.0,67253.0,45295.0,40824.0,52462.0,24980.0,54814.0,50885.0,75000.0,41250.0,39205.0,51917.0,31012.0,36791.0,44408.0,-666666666.0,23125.0,35247.0,35914.0,33365.0,17800.0,20828.0,12064.0,26587.0,51618.0,40,087
1819,29861.0,44583.0,25000.0,92946.0,35083.0,35322.0,28750.0,21223.0,45638.0,45114.0,46719.0,13000.0,28152.0,26400.0,29348.0,25000.0,31667.0,-666666666.0,18942.0,29116.0,33214.0,23750.0,20552.0,27639.0,10417.0,21691.0,34205.0,40,095
1820,35252.0,41000.0,31641.0,50345.0,37083.0,51088.0,45455.0,25303.0,53287.0,42019.0,54276.0,23438.0,33500.0,34083.0,32917.0,34327.0,50625.0,-666666666.0,17344.0,31047.0,35259.0,29066.0,12978.0,21739.0,9464.0,14097.0,35781.0,40,103
1821,31327.0,35250.0,22500.0,53438.0,41875.0,48750.0,30000.0,23125.0,41500.0,41700.0,38750.0,44750.0,31094.0,29038.0,33750.0,25568.0,31827.0,-666666666.0,18500.0,30688.0,30375.0,30732.0,15000.0,25395.0,12813.0,16083.0,34583.0,40,105
1822,38622.0,51425.0,30662.0,71042.0,41867.0,53957.0,46127.0,21551.0,66505.0,64972.0,80821.0,52146.0,41544.0,42723.0,36979.0,38246.0,42724.0,59375.0,30527.0,33648.0,35043.0,31867.0,13744.0,26755.0,11437.0,28960.0,44980.0,40,131
1823,27121.0,38969.0,29868.0,46250.0,30071.0,33901.0,29286.0,19684.0,42404.0,44545.0,37563.0,35500.0,29261.0,30804.0,23958.0,23671.0,27750.0,-666666666.0,21983.0,25890.0,32245.0,22631.0,17486.0,30438.0,11582.0,20433.0,36773.0,40,135
1824,35864.0,43508.0,35298.0,65893.0,41705.0,41477.0,42361.0,21094.0,48750.0,51250.0,41500.0,38393.0,45000.0,36875.0,58929.0,30192.0,30769.0,-666666666.0,27083.0,33500.0,31635.0,35250.0,14583.0,2499.0,15625.0,7969.0,34781.0,40,003
1825,28225.0,52357.0,26964.0,65500.0,31042.0,31833.0,48958.0,21174.0,63611.0,63125.0,74375.0,26513.0,30179.0,35875.0,25938.0,30000.0,36250.0,-666666666.0,23500.0,28324.0,27538.0,30179.0,18713.0,17868.0,20259.0,25078.0,36532.0,40,151
1826,35279.0,68939.0,20847.0,75538.0,39525.0,43113.0,48635.0,24202.0,50744.0,48553.0,64196.0,34087.0,40859.0,41950.0,37073.0,41673.0,50405.0,43636.0,30075.0,33686.0,33752.0,33590.0,15398.0,26873.0,12328.0,25162.0,54559.0,40,027
1827,29242.0,30662.0,21875.0,32008.0,36591.0,31600.0,29861.0,23750.0,27241.0,29250.0,19539.0,42143.0,31842.0,30865.0,43125.0,31641.0,40500.0,-666666666.0,23798.0,27546.0,29653.0,25313.0,12550.0,14943.0,8333.0,31250.0,40273.0,40,107
1828,30079.0,31827.0,23958.0,60313.0,35417.0,33313.0,31875.0,20558.0,47841.0,41635.0,62500.0,14583.0,28125.0,28594.0,21667.0,35833.0,42083.0,-666666666.0,24545.0,31843.0,32853.0,30925.0,16050.0,31726.0,11849.0,16587.0,37450.0,40,005
1829,30302.0,40260.0,38750.0,-666666666.0,39696.0,37465.0,32321.0,21162.0,59911.0,66641.0,47692.0,61023.0,32415.0,36111.0,32067.0,20000.0,21354.0,-666666666.0,17303.0,31532.0,37500.0,30606.0,10330.0,9792.0,10650.0,23239.0,40435.0,41,061
1830,31319.0,23502.0,23164.0,47364.0,38009.0,35870.0,41122.0,22433.0,40481.0,38053.0,57813.0,37138.0,39422.0,46149.0,28636.0,31856.0,46708.0,28939.0,25894.0,31706.0,31819.0,31678.0,14642.0,16379.0,14556.0,22092.0,52791.0,41,047
1831,30740.0,41766.0,40402.0,58578.0,41411.0,40282.0,43212.0,21555.0,39096.0,35753.0,51941.0,40152.0,34525.0,35640.0,29833.0,26505.0,28472.0,-666666666.0,24958.0,31552.0,31523.0,31570.0,17153.0,21387.0,16454.0,22227.0,44921.0,41,019
